DATA_FREE,CHECK_TIME,TABLE_ROWS,CHECKSUM,CREATE_TIME,DATA_LENGTH,UPDATE_TIME,NODEGROUP,INDEX_LENGTH,TABLE_SCHEMA,TABLE_NAME,TABLE_CATALOG,PARTITION_NAME,MAX_DATA_LENGTH,TABLESPACE_NAME,PARTITION_METHOD,AVG_ROW_LENGTH,PARTITION_COMMENT,SUBPARTITION_NAME,SUBPARTITION_METHOD,PARTITION_EXPRESSION,PARTITION_DESCRIPTION,SUBPARTITION_EXPRESSION,PARTITION_ORDINAL_POSITION,SUBPARTITION_ORDINAL_POSITION
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_speech_to_text,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_twofactor_providers,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_ui_top_menu,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_task_processing,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_text_processing_q,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_webhook_listeners,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_calendarchanges,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_calendarsubscriptions,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_dav_shares,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,112,NULL,2024-11-01 06:27:28,49152,NULL,<blank>,65536,ccledu_next480,oc_jobs,def,NULL,NULL,NULL,NULL,438,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_accounts,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_notifications_pushhash,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_dav_absence,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,205,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_migrations,def,NULL,NULL,NULL,NULL,79,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_calendar_invitations,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_flow_operations,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-02 06:27:46,16384,NULL,<blank>,0,ccledu_next480,oc_external_mounts,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_group_admin,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_calendars,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_vcategory_to_object,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,4,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_files_trash,def,NULL,NULL,NULL,NULL,4096,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,6,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,65536,ccledu_next480,oc_cards_properties,def,NULL,NULL,NULL,NULL,2730,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_settings_forms,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_share_external,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_shares_limits,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-02 06:27:46,16384,NULL,<blank>,16384,ccledu_next480,oc_external_config,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_photos_albums,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_directlink,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_calendar_rooms,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_collres_collections,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_calendarobjects,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_calendar_resources,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_direct_edit,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,98304,ccledu_next480,oc_recent_contact,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_whats_new,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_ui_files_actions,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_photos_albums_files,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,2,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,65536,ccledu_next480,oc_notifications,def,NULL,NULL,NULL,NULL,8192,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_circles_share_lock,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_webauthn,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,81920,ccledu_next480,oc_comments,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-02 06:57:32,16384,NULL,<blank>,16384,ccledu_next480,oc_calendar_appt_bookings,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_photos_albums_collabs,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,11,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_filecache_extended,def,NULL,NULL,NULL,NULL,1489,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_text_steps,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_ex_apps,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_cards,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_ui_scripts,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_schedulingobjects,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_authorized_groups,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:53:52,16384,NULL,<blank>,32768,ccledu_next480,oc_richdocuments_direct,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,183,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_appconfig,def,NULL,NULL,NULL,NULL,89,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_speech_to_text_q,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:53:52,16384,NULL,<blank>,32768,ccledu_next480,oc_richdocuments_assets,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,34,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_bruteforce_attempts,def,NULL,NULL,NULL,NULL,481,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_trusted_servers,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_circles_mount,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_ui_styles,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_properties,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_activity_mq,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_comments_read_markers,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,2,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_storages,def,NULL,NULL,NULL,NULL,8192,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_textprocessing_tasks,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,26,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_accounts_data,def,NULL,NULL,NULL,NULL,630,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,1168,NULL,2024-11-01 06:27:28,294912,NULL,<blank>,868352,ccledu_next480,oc_filecache,def,NULL,NULL,NULL,NULL,252,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,29,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_mimetypes,def,NULL,NULL,NULL,NULL,564,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_open_local_editor,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,1,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_storages_credentials,def,NULL,NULL,NULL,NULL,16384,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,147,NULL,2024-11-01 06:27:28,65536,NULL,<blank>,65536,ccledu_next480,oc_activity,def,NULL,NULL,NULL,NULL,445,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,2,NULL,2024-11-04 08:00:50,16384,NULL,<blank>,16384,ccledu_next480,oc_onlyoffice_filekey,def,NULL,NULL,NULL,NULL,8192,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,2,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_circles_membership,def,NULL,NULL,NULL,NULL,8192,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,125,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_files_versions,def,NULL,NULL,NULL,NULL,131,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,65536,ccledu_next480,oc_calendarobjects_props,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,8,NULL,2024-11-01 06:27:28,81920,NULL,<blank>,49152,ccledu_next480,oc_authtoken,def,NULL,NULL,NULL,NULL,10240,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,14,NULL,2024-11-01 06:53:52,16384,NULL,<blank>,16384,ccledu_next480,oc_richdocuments_wopi,def,NULL,NULL,NULL,NULL,1170,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_federated_reshares,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,40,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_preferences,def,NULL,NULL,NULL,NULL,409,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,29,NULL,2024-11-01 06:27:28,49152,NULL,<blank>,16384,ccledu_next480,oc_files_metadata,def,NULL,NULL,NULL,NULL,1694,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_oauth2_access_tokens,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_profile_config,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,335,NULL,2024-11-01 06:27:28,65536,NULL,<blank>,65536,ccledu_next480,oc_file_locks,def,NULL,NULL,NULL,NULL,195,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,4,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_addressbookchanges,def,NULL,NULL,NULL,NULL,4096,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,6,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_text_documents,def,NULL,NULL,NULL,NULL,2730,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_user_transfer_owner,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_text_processing,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,3,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,98304,ccledu_next480,oc_circles_circle,def,NULL,NULL,NULL,NULL,5461,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,3,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_text_sessions,def,NULL,NULL,NULL,NULL,5461,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-04 08:00:50,16384,NULL,<blank>,16384,ccledu_next480,oc_onlyoffice_permissions,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_circles_event,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_known_users,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,49152,ccledu_next480,oc_login_flow_v2,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,32768,ccledu_next480,oc_appconfig_ex,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_ex_translation_q,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_systemtag,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_oauth2_clients,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_calendar_resources_md,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_flow_checks,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_collres_accesscache,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,0,ccledu_next480,oc_collres_resources,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-01 06:27:28,16384,NULL,<blank>,16384,ccledu_next480,oc_twofactor_backupcodes,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,NULL,0,NULL,2024-11-04 08:00:50,16384,NULL,<blank>,16384,ccledu_next480,oc_onlyoffice_instance,def,NULL,NULL,NULL,NULL,0,<blank>,NULL,NULL,NULL,NULL,NULL,NULL,NULL
